D-Logic生データナレッジファイル構築完了レポート V2
============================================================
完了時刻: 2025-08-08 16:33:25
処理時間: 0.4時間（23.6分）

[最終結果]
収録馬数: 37,878頭
スキップ: 0頭（3走未満）
エラー: 6件
JSONファイルサイズ: 149.1MB

[収録データ仕様]
- 対象期間: 2020-2025年
- 収録条件: 3走以上
- データ内容: 各馬の最新5走（最大）の生データ
- 用途: D-Logic12項目分析の計算元データ

[収録馬一覧]（アルファベット順）
------------------------------------------------------------
 1085. アナゴサン                          5走 最終出走: 2025/06/01
 1086. アナザーエデン                        5走 最終出走: 2022/10/02
 1087. アナザーエンド                        5走 最終出走: 2022/02/02
 1088. アナザーエース                        5走 最終出走: 2025/08/03
 1089. アナザークイーン                       5走 最終出走: 2025/01/28
 1090. アナザーゲート                        5走 最終出走: 2023/04/29
 1091. アナザータレント                       4走 最終出走: 2022/07/20
 1092. アナザーチャンス                       5走 最終出走: 2020/10/15
 1093. アナザートゥルース                      5走 最終出走: 2024/12/19
 1094. アナザードア                         5走 最終出走: 2021/03/02
 1095. アナザードリーム                       5走 最終出走: 2022/01/16
 1096. アナザームーン                        5走 最終出走: 2023/08/20
 1097. アナザーラブソング                      5走 最終出走: 2022/04/16
 1098. アナザーリリック                       5走 最終出走: 2023/12/16
 1099. アナザーヴィータ                       5走 最終出走: 2024/03/14
 1100. アナシュカ                          5走 最終出走: 2022/05/30
 1101. アナスタシオ                         3走 最終出走: 2020/07/10
 1102. アナスタシス                         5走 最終出走: 2025/03/16
 1103. アナタノトリコ                        5走 最終出走: 2021/11/07
 1104. アナト                            5走 最終出走: 2022/11/14
 1105. アナハ                            5走 最終出走: 2022/02/08
 1106. アナベル                           5走 最終出走: 2024/11/25
 1107. アナベルエクラ                        5走 最終出走: 2024/11/30
 1108. アナベルケイツー                       5走 最終出走: 2025/07/19
 1109. アナベルデアモンテ                      3走 最終出走: 2025/06/28
 1110. アナベルヒマワリ                       5走 最終出走: 2024/01/13
 1111. アナポリス                          4走 最終出走: 2025/02/10
 1112. アナマリー                          4走 最終出走: 2021/11/11
 1113. アナラビ                           5走 最終出走: 2021/10/12
 1114. アナレクタ                          5走 最終出走: 2025/05/18
 1115. アナレンマ                          5走 最終出走: 2025/03/29
 1116. アナンクス                          5走 最終出走: 2025/03/17
 1117. アナンシエーション                      5走 最終出走: 2025/04/02
 1118. アナンダライト                        5走 最終出走: 2023/03/31
 1119. アニエラ                           4走 最終出走: 2020/06/05
 1120. アニエーゼ                          5走 最終出走: 2020/11/01
 1121. アニトラ                           5走 最終出走: 2025/07/20
 1122. アニマシオン                         5走 最終出走: 2024/04/06
 1123. アニマフレスカ                        5走 最終出走: 2020/09/06
 1124. アニマルキリシマ                       5走 最終出走: 2024/03/10
 1125. アニマルダンジ                        4走 最終出走: 2021/12/11
 1126. アニマルフルーツ                       5走 最終出走: 2024/05/16
 1127. アニマルボス                         5走 最終出走: 2024/12/28
 1128. アニマーダ                          5走 最終出走: 2022/04/23
 1129. アニマート                          4走 最終出走: 2022/11/03
 1130. アニマートバイオ                       3走 最終出走: 2023/05/24
 1131. アニモ                            5走 最終出走: 2025/02/25
 1132. アニモミホ                          5走 最終出走: 2023/07/12
 1133. アニュスノーバス                       3走 最終出走: 2025/05/21
 1134. アニュレス                          5走 最終出走: 2025/08/02
 1135. アニラ                            5走 最終出走: 2025/08/03
 1136. アニヴェルセル                        5走 最終出走: 2021/05/20
 1137. アニーアイル                         5走 最終出走: 2023/01/04
 1138. アニージョ                          5走 最終出走: 2025/05/25
 1139. アニーブレイク                        4走 最終出走: 2025/02/20
 1140. アヌラーダプラ                        5走 最終出走: 2023/01/15
 1141. アヌーク                           5走 最終出走: 2024/11/06
 1142. アネクスペクティド                      3走 最終出走: 2020/07/04
 1143. アネゴハダ                          5走 最終出走: 2025/05/04
 1144. アネッロ                           4走 最終出走: 2024/12/10
 1145. アネッロドーロ                        3走 最終出走: 2020/02/28
 1146. アネモス                           5走 最終出走: 2025/06/14
 1147. アネモネテソーロ                       5走 最終出走: 2021/09/10
 1148. アネモネポルト                        5走 最終出走: 2023/07/02
 1149. アネラアーニャ                        5走 最終出走: 2024/11/30
 1150. アネラカイカマヒネ                      3走 最終出走: 2024/04/08
 1151. アネロイド                          5走 最終出走: 2025/07/22
 1152. アノ                             5走 最終出走: 2023/09/02
 1153. アノヒノアヤマチ                       3走 最終出走: 2024/07/26
 1154. アノマリー                          5走 最終出走: 2022/12/30
 1155. アバオアクー                         5走 最終出走: 2021/11/21
 1156. アバグネイル                         5走 最終出走: 2025/02/24
 1157. アバットゥータ                        5走 最終出走: 2025/07/20
 1158. アバディーン                         5走 最終出走: 2021/05/05
 1159. アバランチベルン                       5走 最終出走: 2024/11/24
 1160. アバルラータ                         5走 最終出走: 2021/11/14
 1161. アバレリュウ                         4走 最終出走: 2025/08/02
 1162. アバンサユキ                         4走 最終出走: 2024/08/22
 1163. アバンダンス                         5走 最終出走: 2025/05/04
 1164. アバンチュリエ                        5走 最終出走: 2025/07/12
 1165. アバンデル                          5走 最終出走: 2025/06/01
 1166. アパイシュナール                       5走 最終出走: 2025/07/12
 1167. アパショナード                        5走 最終出走: 2024/11/03
 1168. アパッシメント                        5走 最終出走: 2025/07/27
 1169. アパラギ                           5走 最終出走: 2024/12/11
 1170. アパラージタ                         5走 最終出走: 2023/12/25
 1171. アヒアマリージョ                       5走 最終出走: 2024/09/18
 1172. アヒージョケッパー                      5走 最終出走: 2023/06/08
 1173. アビエルト                          5走 最終出走: 2024/09/01
 1174. アビゲイル                          4走 最終出走: 2021/12/09
 1175. アビッグチア                         5走 最終出走: 2024/10/27
 1176. アビッサルスター                       4走 最終出走: 2025/06/21
 1177. アビレ                            5走 最終出走: 2023/10/31
 1178. アビークワイア                        3走 最終出走: 2022/07/10
 1179. アビーシュート                        3走 最終出走: 2020/10/07
 1180. アビースマイル                        5走 最終出走: 2021/10/24
 1181. アビーム                           5走 最終出走: 2020/10/18
 1182. アピテソーロ                         5走 最終出走: 2023/04/09
 1183. アピート                           4走 最終出走: 2022/03/08
 1184. アピーリングライフ                      5走 最終出走: 2023/11/20
 1185. アピーリングルック                      5走 最終出走: 2025/07/06
 1186. アピールデザイン                       5走 最終出走: 2023/05/28
 1187. アピールバイオ                        5走 最終出走: 2020/12/12
 1188. アピールラン                         4走 最終出走: 2023/08/27
 1189. アファリン                          3走 最終出走: 2025/06/29
 1190. アファン                           5走 最終出走: 2024/03/10
 1191. アフィラトゥーラ                       5走 最終出走: 2022/05/29
 1192. アフィリオン                         5走 最終出走: 2025/07/13
 1193. アフェットレイ                        4走 最終出走: 2023/08/31
 1194. アフォガート                         5走 最終出走: 2022/08/13
 1195. アフタヌーンティー                      5走 最終出走: 2024/07/26
 1196. アフタヌーンドレス                      5走 最終出走: 2023/12/02
 1197. アフターグロウ                        5走 最終出走: 2023/09/03
 1198. アフターザレイン                       3走 最終出走: 2022/06/19
 1199. アフターバーナー                       5走 最終出走: 2021/04/25
 1200. アフタービート                        5走 最終出走: 2024/05/28
 1201. アフトクラーティラ                      5走 最終出走: 2025/08/03
 1202. アフランシール                        5走 最終出走: 2021/10/31
 1203. アフリカンゴールド                      5走 最終出走: 2024/02/11
 1204. アフリカンサウンズ                      3走 最終出走: 2022/06/18
 1205. アフリカンビート                       5走 最終出走: 2024/10/04
 1206. アフロジータ                         3走 最終出走: 2025/03/05
 1207. アフロディテバイオ                      5走 最終出走: 2020/06/04
 1208. アフロディーテ                        5走 最終出走: 2021/06/01
 1209. アフロビート                         5走 最終出走: 2025/02/19
 1210. アフロマン                          5走 最終出走: 2025/01/27
 1211. アブキールベイ                        5走 最終出走: 2025/07/06
 1212. アブシンス                          5走 最終出走: 2023/11/14
 1213. アブシンベル                         5走 最終出走: 2021/09/02
 1214. アブストゥルース                       5走 最終出走: 2025/03/16
 1215. アブソルティスモ                       5走 最終出走: 2021/02/20
 1216. アブソルートカラー                      5走 最終出走: 2021/01/21
 1217. アブソルートクイン                      4走 最終出走: 2022/10/15
 1218. アブソルートピッチ                      5走 最終出走: 2023/03/19
 1219. アブノダンティア                       5走 最終出走: 2023/05/25
 1220. アブポーラ                          4走 最終出走: 2022/03/20
 1221. アブラアム                          5走 最終出走: 2023/10/31
 1222. アブラアルバム                        5走 最終出走: 2023/12/07
 1223. アブラカタブラ                        5走 最終出走: 2025/04/20
 1224. アブルハウル                         5走 最終出走: 2022/04/11
 1225. アブルマドール                        5走 最終出走: 2024/11/28
 1226. アブレイズ                          5走 最終出走: 2023/01/14
 1227. アプサラー                          5走 最終出走: 2024/02/14
 1228. アプラド                           5走 最終出走: 2024/09/04
 1229. アプルヴァ                          5走 最終出走: 2022/11/10
 1230. アプルーヴァル                        5走 最終出走: 2022/02/13
 1231. アプレイザー                         5走 最終出走: 2023/11/07
 1232. アプレラプリュイ                       3走 最終出走: 2020/05/23
 1233. アプロ                            5走 最終出走: 2024/09/05
 1234. アプロフォンディ                       5走 最終出走: 2022/06/26
 1235. アプローズパワー                       4走 最終出走: 2020/08/02
 1236. アプローズユウ                        3走 最終出走: 2020/09/06
 1237. アプローチ                          4走 最終出走: 2024/05/26
 1238. アヘッド                           5走 最終出走: 2024/07/27
 1239. アベックフォルス                       5走 最終出走: 2023/05/27
 1240. アベニンスマイル                       3走 最終出走: 2025/01/28
 1241. アベニンティアラ                       5走 最終出走: 2023/03/31
 1242. アベニンドリーム                       5走 最終出走: 2024/04/14
 1243. アベニンドール                        5走 最終出走: 2024/10/01
 1244. アベニンローズ                        5走 最終出走: 2023/10/08
 1245. アベノカイシンゲキ                      4走 最終出走: 2021/12/08
 1246. アベベ                            5走 最終出走: 2025/07/22
 1247. アベルバローズ                        5走 最終出走: 2024/11/26
 1248. アベレージマーク                       5走 最終出走: 2021/09/05
 1249. アペカムイ                          5走 最終出走: 2024/08/03
 1250. アペリラルビー                        3走 最終出走: 2022/12/03
 1251. アペーゴ                           4走 最終出走: 2024/12/03
 1252. アポ                             5走 最終出走: 2022/08/14
 1253. アポストロフィー                       3走 最終出走: 2025/06/18
 1254. アポテカ                           5走 最終出走: 2023/10/17
 1255. アポロアベリア                        5走 最終出走: 2021/06/20
 1256. アポロアミ                          5走 最終出走: 2020/12/06
 1257. アポロウェイラーズ                      5走 最終出走: 2022/05/14
 1258. アポロカイト                         5走 最終出走: 2021/10/04
 1259. アポロキラナ                         5走 最終出走: 2023/03/14
 1260. アポログランツ                        5走 最終出走: 2023/05/20
 1261. アポロシュシュ                        4走 最終出走: 2023/04/08
 1262. アポロスマイル                        5走 最終出走: 2023/12/19
 1263. アポロセイラン                        5走 最終出走: 2024/12/24
 1264. アポロダーウィン                       5走 最終出走: 2025/02/05
 1265. アポロチェリーバン                      5走 最終出走: 2020/12/23
 1266. アポロチーター                        5走 最終出走: 2022/01/23
 1267. アポロティアモ                        5走 最終出走: 2023/09/15
 1268. アポロテネシー                        5走 最終出走: 2023/06/11
 1269. アポロドリーム                        5走 最終出走: 2021/10/12
 1270. アポロナッシュビル                      5走 最終出走: 2021/06/01
 1271. アポロニケ                          5走 最終出走: 2022/11/20
 1272. アポロノホウリン                       5走 最終出走: 2020/12/08
 1273. アポロノワキザシ                       4走 最終出走: 2021/01/26
 1274. アポロハクジャ                        5走 最終出走: 2025/03/02
 1275. アポロバレッタ                        5走 最終出走: 2021/08/15
 1276. アポロパシュート                       5走 最終出走: 2023/08/28
 1277. アポロビビ                          5走 最終出走: 2025/04/19
 1278. アポロファルコン                       5走 最終出走: 2023/06/21
 1279. アポロファントム                       5走 最終出走: 2024/12/10
 1280. アポロプラネット                       5走 最終出走: 2025/06/08
 1281. アポロホープ                         5走 最終出走: 2022/07/28
 1282. アポロマジェスティ                      5走 最終出走: 2023/03/22
 1283. アポロマーキュリー                      5走 最終出走: 2021/02/14
 1284. アポロミラクル                        5走 最終出走: 2024/09/16
 1285. アポロモンスター                       4走 最終出走: 2020/12/17
 1286. アポロモーリアン                       5走 最終出走: 2023/02/24
 1287. アポロリップ                         5走 最終出走: 2023/10/18
 1288. アポロリヤム                         5走 最終出走: 2024/08/14
 1289. アポロリリー                         5走 最終出走: 2024/11/15
 1290. アポロルタ                          5走 最終出走: 2025/02/16
 1291. アポロン                           4走 最終出走: 2021/08/18
 1292. アポロヴィクトリア                      5走 最終出走: 2021/11/18
 1293. アマイ                            5走 最終出走: 2025/08/02
 1294. アマキヒ                           5走 最終出走: 2025/04/26
 1295. アマギール                          5走 最終出走: 2024/05/05
 1296. アマクミナイデヨ                       5走 最終出走: 2022/11/01
 1297. アマゴ                            5走 最終出走: 2025/02/14
 1298. アマソナ                           5走 最終出走: 2025/04/03
 1299. アマゾナイト                         5走 最終出走: 2023/03/14
 1300. アマゾニカ                          5走 最終出走: 2020/10/25
 1301. アマゾネス                          3走 最終出走: 2023/10/29
 1302. アマゾーヌ                          5走 最終出走: 2021/01/23
 1303. アマデウス                          5走 最終出走: 2022/11/05
 1304. アマデトワール                        5走 最終出走: 2020/08/29
 1305. アマネセール                         5走 最終出走: 2022/11/30
 1306. アマネラクーン                        5走 最終出走: 2024/06/19
 1307. アマノエリザベート                      5走 最終出走: 2021/04/10
 1308. アマノカイザー                        5走 最終出走: 2022/08/20
 1309. アマノガワ                          3走 最終出走: 2020/11/14
 1310. アマノジャク                         4走 最終出走: 2023/03/15
 1311. アマノメルシー                        3走 最終出走: 2023/11/19
 1312. アマノラヴィータ                       4走 最終出走: 2020/12/23
 1313. アマビリス                          5走 最終出走: 2023/12/03
 1314. アマミツツキ                         5走 最終出走: 2024/12/15
 1315. アマモト                           5走 最終出走: 2024/08/10
 1316. アマラスボーイ                        5走 最終出走: 2023/05/02
 1317. アマラントス                         3走 最終出走: 2021/04/15
 1318. アマリリス                          5走 最終出走: 2022/11/09
 1319. アマリリステソーロ                      5走 最終出走: 2022/05/11
 1320. アマリリスロッソ                       5走 最終出走: 2023/01/24
 1321. アマルインジャズ                       5走 最終出走: 2023/12/24
 1322. アマルナ                           5走 最終出走: 2025/07/13
 1323. アマルフィコースト                      5走 最終出走: 2021/02/20
 1324. アマルフィレモン                       5走 最終出走: 2024/04/20
 1325. アマルフィー                         5走 最終出走: 2025/02/10
 1326. アマレロフレイバー                      4走 最終出走: 2023/09/03
 1327. アマンテビアンコ                       5走 最終出走: 2024/04/24
 1328. アマンディーヌ                        5走 最終出走: 2024/07/15
 1329. アマントアスク                        5走 最終出走: 2024/06/29
 1330. アマートカヴァロ                       5走 最終出走: 2025/03/08
 1331. アマービレ                          5走 最終出走: 2022/05/31
 1332. アミアン                           5走 最終出走: 2024/08/11
 1333. アミグダラ                          5走 最終出走: 2025/04/20
 1334. アミスタ                           5走 最終出走: 2024/05/30
 1335. アミティス                          5走 最終出走: 2022/10/05
 1336. アミフジウジョウ                       5走 最終出走: 2023/12/29
 1337. アミュニション                        5走 最終出走: 2024/12/26
 1338. アミュリオン                         5走 最終出走: 2021/09/05
 1339. アミラジオネ                         5走 最終出走: 2025/08/02
 1340. アミラルレジェンド                      5走 最終出走: 2022/01/30
 1341. アミン                            4走 最終出走: 2020/10/16
 1342. アミークス                          5走 最終出走: 2022/01/29
 1343. アムクラージュ                        5走 最終出走: 2025/04/25
 1344. アムブロシアー                        5走 最終出走: 2024/01/10
 1345. アムルム                           5走 最終出走: 2022/06/19
 1346. アムレート                          5走 最終出走: 2024/11/20
 1347. アムレートゥム                        5走 最終出走: 2024/10/02
 1348. アムンラー                          5走 最終出走: 2024/10/16
 1349. アムールジョイ                        4走 最終出走: 2022/09/10
 1350. アムールドパリ                        5走 最終出走: 2025/05/03
 1351. アムールベル                         4走 最終出走: 2024/05/18
 1352. アムールマルルー                       5走 最終出走: 2023/07/03
 1353. アムールリーベ                        5走 最終出走: 2025/06/15
 1354. アメ                             3走 最終出走: 2023/12/22
 1355. アメアメフレフレ                       3走 最終出走: 2025/07/19
 1356. アメイジングアイル                      5走 最終出走: 2022/09/28
 1357. アメイジングスター                      5走 最終出走: 2024/10/06
 1358. アメイジングタイム                      5走 最終出走: 2023/05/28
 1359. アメイジングライフ                      4走 最終出走: 2021/05/15
 1360. アメイジングロア                       5走 最終出走: 2021/07/27
 1361. アメカテソーロ                        5走 最終出走: 2022/08/06
 1362. アメジストブラック                      5走 最終出走: 2025/06/21
 1363. アメジストヴェイグ                      5走 最終出走: 2022/07/10
 1364. アメチャン                          4走 最終出走: 2021/10/06
 1365. アメツチカミ                         5走 最終出走: 2024/12/02
 1366. アメトリン                          5走 最終出走: 2024/06/20
 1367. アメトリンルナ                        5走 最終出走: 2022/12/30
 1368. アメトリーチェ                        5走 最終出走: 2024/10/27
 1369. アメノオシホミミ                       5走 最終出走: 2024/04/15
 1370. アメノタヂカラオ                       3走 最終出走: 2022/09/17
 1371. アメリアハート                        5走 最終出走: 2023/12/31
 1372. アメリカズカップ                       5走 最終出走: 2022/01/15
 1373. アメリカズハート                       4走 最終出走: 2020/09/21
 1374. アメリカンウェイク                      5走 最終出走: 2021/07/04
 1375. アメリカンウルフ                       5走 最終出走: 2023/10/15
 1376. アメリカンエール                       5走 最終出走: 2025/03/01
 1377. アメリカンクール                       4走 最終出走: 2025/06/07
 1378. アメリカンシード                       5走 最終出走: 2024/11/28
 1379. アメリカンスター                       5走 最終出走: 2023/10/22
 1380. アメリカンステージ                      5走 最終出走: 2025/04/05
 1381. アメリカンソレイユ                      5走 最終出走: 2023/07/05
 1382. アメリカンタロー                       5走 最終出走: 2025/07/27
 1383. アメリカンチケット                      5走 最終出走: 2025/03/02
 1384. アメリカンチーフ                       5走 最終出走: 2025/07/06
 1385. アメリカンツイスト                      4走 最終出走: 2020/05/30
 1386. アメリカンニーニャ                      5走 最終出走: 2021/07/11
 1387. アメリカンバー                        5走 最終出走: 2025/06/15
 1388. アメリカンビキニ                       5走 最終出走: 2025/06/15
 1389. アメリカンピース                       5走 最終出走: 2025/08/02
 1390. アメリカンファクト                      5走 最終出走: 2023/10/15
 1391. アメリカンフェイス                      5走 最終出走: 2023/11/19
 1392. アメリカンベイビー                      5走 最終出走: 2024/10/31
 1393. アメリカンポリス                       3走 最終出走: 2025/07/27
 1394. アメリカンポーロ                       5走 最終出走: 2022/12/25
 1395. アメリカンマッハ                       5走 最終出走: 2024/05/25
 1396. アメリカンマーチ                       5走 最終出走: 2025/07/12
 1397. アメリカンムーン                       5走 最終出走: 2023/05/20
 1398. アメリカンライト                       5走 最終出走: 2024/10/08
 1399. アメリカンランナー                      5走 最終出走: 2025/05/10
 1400. アメリータ                          5走 最終出走: 2025/06/22
 1401. アメージング                         5走 最終出走: 2025/06/11
 1402. アメージングサン                       5走 最終出走: 2023/03/06
 1403. アメージングハナビ                      5走 最終出走: 2025/05/11
 1404. アメージングラン                       5走 最終出走: 2023/03/14
 1405. アモ                             4走 最終出走: 2023/05/13
 1406. アモフリューゲル                       5走 最終出走: 2024/03/25
 1407. アモレッタ                          3走 最終出走: 2020/10/10
 1408. アモローサ                          5走 最終出走: 2020/09/08
 1409. アモールエテルノ                       5走 最終出走: 2024/08/17
 1410. アモールファティ                       5走 最終出走: 2025/03/18
 1411. アモーレグリーン                       5走 最終出走: 2023/08/16
 1412. アモーレジョディー                      3走 最終出走: 2022/01/23
 1413. アモーレバローズ                       5走 最終出走: 2023/12/15
 1414. アヤ                             5走 最終出走: 2023/10/27
 1415. アヤチャンス                         3走 最終出走: 2025/05/18
 1416. アヤメイロ                          4走 最終出走: 2024/01/28
 1417. アユ                             5走 最終出走: 2025/01/22
 1418. アユチャンプ                         4走 最終出走: 2023/06/15
 1419. アユツリオヤジ                        5走 最終出走: 2021/04/18
 1420. アユツリムスメ                        5走 最終出走: 2025/07/15
 1421. アユツリー                          5走 最終出走: 2025/07/26
 1422. アライアンスデイ                       5走 最終出走: 2025/03/16
 1423. アライバル                          5走 最終出走: 2024/01/13
 1424. アラウズ                           3走 最終出走: 2025/06/14
 1425. アラウン                           3走 最終出走: 2020/10/20
 1426. アラカザーム                         5走 最終出走: 2024/11/24
 1427. アラガール                          5走 最終出走: 2020/11/19
 1428. アラクレ                           5走 最終出走: 2025/04/13
 1429. アラゴナイト                         5走 最終出走: 2024/04/28
 1430. アラゴネス                          5走 最終出走: 2020/12/31
 1431. アラゴネーゼ                         5走 最終出走: 2022/02/13
 1432. アラシヲオコシテ                       3走 最終出走: 2024/06/29
 1433. アラシヲヨブオトコ                      4走 最終出走: 2025/07/10
 1434. アラジャイ                          5走 最終出走: 2024/08/02
 1435. アラジンバローズ                       5走 最終出走: 2025/03/25
 1436. アラスカ                           5走 最終出走: 2021/07/31
 1437. アラスカフレイバー                      5走 最終出走: 2025/05/11
 1438. アラタ                            5走 最終出走: 2025/05/04
 1439. アラタマシップ                        5走 最終出走: 2024/06/26
 1440. アラタマノキセキ                       5走 最終出走: 2025/05/07
 1441. アラタマファルクス                      4走 最終出走: 2024/11/13
 1442. アラタマフェーヴル                      5走 最終出走: 2025/08/02
 1443. アラタマリスト                        5走 最終出走: 2022/12/21
 1444. アラッキーフェイス                      5走 最終出走: 2024/03/15
 1445. アラック                           5走 最終出走: 2025/06/29
 1446. アラッタロウ                         3走 最終出走: 2021/02/13
 1447. アラナコア                          5走 最終出走: 2025/05/17
 1448. アラハバキ                          5走 最終出走: 2021/08/28
 1449. アラバド                           5走 最終出走: 2023/07/22
 1450. アラビアンナイト                       5走 最終出走: 2023/12/17
 1451. アラビアンパレス                       5走 最終出走: 2023/12/20
 1452. アラビアンルビー                       5走 最終出走: 2021/03/28
 1453. アラビカ                           5走 最終出走: 2021/01/30
 1454. アラブル                           5走 最終出走: 2024/05/11
 1455. アラベスク                          4走 最終出走: 2025/05/25
 1456. アラベスクパンシェ                      5走 最終出走: 2022/12/02
 1457. アラベラ                           4走 最終出走: 2025/08/02
 1458. アラマンダ                          3走 最終出走: 2025/07/27
 1459. アラマーチャン                        3走 最終出走: 2020/07/08
 1460. アラメア                           5走 最終出走: 2022/02/23
 1461. アラメダ                           5走 最終出走: 2023/09/16
 1462. アラモアナ                          5走 最終出走: 2025/06/25
 1463. アラモードジェンヌ                      5走 最終出走: 2024/11/26
 1464. アラモードバイオ                       5走 最終出走: 2024/08/06
 1465. アララギ                           5走 最終出走: 2022/10/11
 1466. アララト                           5走 最終出走: 2021/07/08
 1467. アララトテソーロ                       5走 最終出走: 2022/03/03
 1468. アララララ                          5走 最終出走: 2025/05/04
 1469. アラリンホルン                        5走 最終出走: 2023/01/25
 1470. アラレタバシル                        5走 最終出走: 2025/07/12
 1471. アランチオーネ                        5走 最終出走: 2023/01/14
 1472. アランチャアミーゴ                      5走 最終出走: 2023/03/30
 1473. アランチャロッサ                       5走 最終出走: 2023/05/05
 1474. アランチャータ                        5走 最終出走: 2024/01/21
 1475. アランデル                          5走 最終出走: 2025/04/19
 1476. アランバローズ                        5走 最終出走: 2024/10/16
 1477. アランフェスレオ                       3走 最終出走: 2025/01/20
 1478. アランブレラ                         5走 最終出走: 2020/09/26
 1479. アランヴェリテ                        5走 最終出走: 2025/02/09
 1480. アリア                            5走 最終出走: 2021/02/21
 1481. アリアナティー                        3走 最終出走: 2021/03/12
 1482. アリアナバローズ                       5走 最終出走: 2023/03/27
 1483. アリアルブラック                       5走 最終出走: 2025/08/02
 1484. アリアロマンティカ                      4走 最終出走: 2023/07/05
 1485. アリアンロッド                        5走 最終出走: 2022/08/21
 1486. アリアージュ                         5走 最終出走: 2024/06/11
 1487. アリエスキング                        5走 最終出走: 2025/04/26
 1488. アリエスジューゴー                      5走 最終出走: 2021/02/18
 1489. アリエッティ                         5走 最終出走: 2021/10/26
 1490. アリエノール                         5走 最終出走: 2022/03/05
 1491. アリエルグレース                       3走 最終出走: 2022/10/24
 1492. アリエージュ                         5走 最終出走: 2023/04/19
 1493. アリエール                          5走 最終出走: 2022/05/15
 1494. アリオト                           5走 最終出走: 2023/11/07
 1495. アリオンダンス                        5走 最終出走: 2023/06/21
 1496. アリオーンスマイル                      5走 最終出走: 2025/02/01
 1497. アリクテラー                         5走 最終出走: 2023/11/16
 1498. アリシア                           4走 最終出走: 2020/06/13
 1499. アリシアン                          5走 最終出走: 2023/09/23
 1500. アリススプリングス                      5走 最終出走: 2024/05/23
 1501. アリスチャン                         4走 最終出走: 2021/09/09
 1502. アリステア                          3走 最終出走: 2025/05/24
 1503. アリストクラシア                       5走 最終出走: 2025/07/27
 1504. アリストテレス                        5走 最終出走: 2024/06/01
 1505. アリストライン                        4走 最終出走: 2020/05/02
 1506. アリストレジェンド                      5走 最終出走: 2022/11/22
 1507. アリストロシュ                        5走 最終出走: 2024/12/24
 1508. アリストヴェール                       3走 最終出走: 2021/08/19
 1509. アリスバリー                         4走 最終出走: 2024/08/29
 1510. アリスパレス                         5走 最終出走: 2025/01/22
 1511. アリスブルー                         3走 最終出走: 2020/10/25
 1512. アリスメティーク                       3走 最終出走: 2025/06/08
 1513. アリスヴィクトリア                      5走 最終出走: 2024/09/01
 1514. アリスヴェリテ                        5走 最終出走: 2025/08/03
 1515. アリダンジェロ                        5走 最終出走: 2024/01/01
 1516. アリッサム                          3走 最終出走: 2020/08/17
 1517. アリビオ                           5走 最終出走: 2024/01/13
 1518. アリュシナシオン                       5走 最終出走: 2025/05/03
 1519. アリュールベルン                       3走 最終出走: 2020/12/18
 1520. アリラン                           3走 最終出走: 2020/02/27
 1521. アリンナ                           5走 最終出走: 2020/10/10
 1522. アリーエテルネ                        5走 最終出走: 2024/12/10
 1523. アリーチェ                          5走 最終出走: 2025/03/01
 1524. アリーバ                           5走 最終出走: 2025/04/05
 1525. アリーワーク                         3走 最終出走: 2025/07/12
 1526. アリーヴォ                          5走 最終出走: 2022/06/26
 1527. アルアマル                          5走 最終出走: 2024/06/12
 1528. アルアンダルス                        3走 最終出走: 2021/05/11
 1529. アルアーシャ                         4走 最終出走: 2024/12/03
 1530. アルカイド                          4走 最終出走: 2024/01/24
 1531. アルカウン                          5走 最終出走: 2024/08/22
 1532. アルカサル                          5走 最終出走: 2023/12/19
 1533. アルカナエ                          5走 最終出走: 2025/05/04
 1534. アルカラス                          5走 最終出走: 2025/03/15
 1535. アルカンサス                         5走 最終出走: 2025/07/27
 1536. アルガムベイ                         5走 最終出走: 2025/06/01
 1537. アルク                            3走 最終出走: 2025/02/25
 1538. アルクトス                          5走 最終出走: 2022/10/10
 1539. アルクドラ                          4走 最終出走: 2025/06/08
 1540. アルゲンテウス                        5走 最終出走: 2025/07/13
 1541. アルコディオーサ                       5走 最終出走: 2023/10/04
 1542. アルコバレノ                         5走 最終出走: 2022/10/24
 1543. アルコレーヌ                         5走 最終出走: 2022/04/27
 1544. アルコローザ                         5走 最終出走: 2023/07/03
 1545. アルコンシチー                        5走 最終出走: 2020/09/12
 1546. アルコーン                          5走 最終出走: 2023/02/01
 1547. アルゴセイコウ                        5走 最終出走: 2023/07/22
 1548. アルゴナヴィス                        5走 最終出走: 2025/05/24
 1549. アルゴフィリオ                        3走 最終出走: 2024/08/07
 1550. アルゴル                           5走 最終出走: 2022/12/18
 1551. アルサクレイグ                        5走 最終出走: 2025/04/20
 1552. アルサトワ                          5走 最終出走: 2024/02/13
 1553. アルサメイア                         3走 最終出走: 2023/07/30
 1554. アルザス                           5走 最終出走: 2020/09/12
 1555. アルザード                          5走 最終出走: 2024/10/04
 1556. アルシオーネ                         5走 最終出走: 2025/07/26
 1557. アルシミスト                         5走 最終出走: 2025/06/21
 1558. アルシャイン                         5走 最終出走: 2024/07/31
 1559. アルシャリフ                         5走 最終出走: 2024/10/18
 1560. アルシャンティ                        4走 最終出走: 2025/08/03
 1561. アルシンダガ                         3走 最終出走: 2024/10/13
 1562. アルジェンタージョ                      5走 最終出走: 2025/07/27
 1563. アルジェンタータ                       5走 最終出走: 2022/05/15
